,reviewer_profile,date,rating,title,text
0,https://www.tripadvisor.com/Profile/Experience798133,September 2018,5,Brilliant trip!,"Amazing day! Friendly, knowledgable hosts who were infinitely patient with small children and curious adults alike. Genuine experience of the Greek way of fishing, with the added bonus of eating the catch. All the food was exceptional - from the cake, to the lobster, the fish…"
1,https://www.tripadvisor.com/Profile/coologine,September 2018,5,Amazing trip! Would recommend to a friend.. or you!,"Lovely people and lovely food! It was definitely a must, 10/10 Experience, would definitely do again!  Never really had seafood before, I’m so glad I gave this a go!!"
2,https://www.tripadvisor.com/Profile/williamhY1076LE,September 2018,5,Superb Fish and excellent hosts,"Awesome day out! Picked us up from our accommodation. Greeted on the boat by coffee and freshly baked cake!  Caught so many fish, lobster and cattle fish (even an eal). Which were then cooked then and there. Best sea food ever!!! Brilliant day trip!! Cannot recommend enough"
3,https://www.tripadvisor.com/Profile/bkb63,September 2018,5,Fabulous!!!!!!!,"One of the highlights of our holiday, the boat trip was not a tourist trap, it was really interesting, and fun full day, Antonia is a fantastic host, she is fun, and a little naughty 😂, if you want an insight into a traditional fisherman’s day, this is a must."
4,https://www.tripadvisor.com/Profile/grimesters,September 2018,5,Wonderful Day with Beautiful People,"We had a wonderful day on this working fishing boat and are so glad we choose this over a ' normal boat trip ' My husband and our 2 friends were greeted with Greek coffee and homemade  cake by Antonia and made to feel very very welcome, it was one of the best day's of holiday,…"
0,https://www.tripadvisor.com/Profile/Helste,September 2018,5,Fabulous Fishing Trip,"We booked this trip after reading many reviews.  We met at 8.00am and boarded the boat. Once we had set sail we were served cake and coffee, which was very nice and a good start to the day. We then travelled to where they had laid their nets the previous night and they started…"
1,https://www.tripadvisor.com/Profile/sammig30,September 2018,5,Fabulous day at sea,"I am so glad I chose this trip over a normal sunbed filled, packed to the rafters boat trip. Antonia is the loveliest host and greeted me like we had met before. I felt so at ease straight away. The group of people we had on board were so nice and considering language was not…"
2,https://www.tripadvisor.com/Profile/helencC7422OU,September 2018,5,a truly unforgettable day,2nd review as 1st one lost! My husband and 2 friends had the pleasure of going on this trip on Mon 3rd Sept. Antonia and Michalis were fabulous hosts from the moment we stepped on board and I hold a lot of memories from this day. We had a lot of laughs with the other guests and…
3,https://www.tripadvisor.com/Profile/571AlanC571,September 2018,5,A very special experience,Hi we have just stepped off the boat after an excellent day with great food and great company. Highly recommended. Customer service 5 star.
4,https://www.tripadvisor.com/Profile/lindseytolson51,September 2018,5,Brilliant day,"We loved this trip, amazing day with wonderful freshly caught fish, squid and octopus cooked for lunch. A chance to snorkel and swim in the clearest sea. Antonia and her family are brilliant at what they do. Cant wait to do this trip next year."
0,https://www.tripadvisor.com/Profile/684dani_lleb,September 2018,5,Fishing with Michalis,"One of the most memorable days of our holiday in Kefalonia. Antonia and the crew welcomed us with some greek coffee (not our thing) and some delicious cake. They then took us to their nets and showed us the hard work of a fisherman. After a swim in the sea, they treated us with…"
1,https://www.tripadvisor.com/Profile/542phaedral,September 2018,5,The original Greek fishing experience,"It was a totally unique experience!! We saw a greek traditional way of fishing, we swam in the crystal waters of Kefalonia and we ate a delicious lunch that was consisted by fish we caught, about an hour before. Captain Michalis cooked the best spaghetti I had in my whole life,…"
2,https://www.tripadvisor.com/Profile/951naomih,September 2018,5,Fantastic day out,Just come back from a fantastic day out. Felt like a real family affair....Antonia was such a great host with a good sense of humour & very informative. Fascinating watching Cassan (probably spelt that wrong....sorry) bringing in the nets. We stopped by a lovely secluded beach…
3,https://www.tripadvisor.com/Profile/zoer367,August 2018,5,Great day out,This was a unique experience......collecting the nets and seeing all the different types of fish including lobster and stingrays.  Lots of information given about the catch and area.  Antonia was such a pleasure to be around and so helpful- food was fantastic.  Thank you all for…
4,https://www.tripadvisor.com/Profile/PortsmouthCaro,August 2018,5,Fantastic day trip,Highlight of our holiday. Day out on a fishing boat. Watched the nets being drawn in. The lobster and fish were then cooked on the boat for our lunch. Can't get any fresher than that ! Had nice length of time to swim off the boat to an isolated beach to work up an appetite.…
0,https://www.tripadvisor.com/Profile/mattesafa9111,August 2018,5,Great experience,"Experience to do absolutely! Antonia very nice and helpful person for everything, great food and company!"
1,https://www.tripadvisor.com/Profile/ianf911,September 2018,5,Surely the best way to spend your final day on Kefalonia,After spending lots of time emailing with Antonia we finally got the booking we wanted on our last day. I had wanted to go on this trip well before our holiday but it took a while to convince everyone. We all had a great time starting with the orange cake through to the very…
2,https://www.tripadvisor.com/Profile/SWFUk,August 2018,4,"Well this was different.,,",We travelled on this trip at 5pm....yesterday.....I think if you are looking for a fishing trip then you need to do the morning trip!! Saying that ...it was great the kids could see the putting out of 6km of nets!! Ready for the mornings trip catch....It seemed a long labourious…
3,https://www.tripadvisor.com/Profile/386katherinas,July 2018,5,This was the highlight of our trip,"We travel to Kefalonia yearly.  This time we were hosting family from New York and wanted to do something different. Captain Mihalis, Antonia, and Hassan made this outing the highlight of our trip.  We enjoyed swimming while they prepared an amazing meal from the catch of the…"
4,https://www.tripadvisor.com/Profile/davidriggs32,August 2018,5,Michaelis fishing trip,"What a fantastic day,thanks to the Captain,the Fisherman and Antonia. Lobster pasta was the 'best' Special thanks to Antonia who collected and returned us. Once again great trip. David Riggs"
0,https://www.tripadvisor.com/Profile/Fleaflyflo,August 2018,5,Best day of our holiday!,"Spending a holiday in Svoronata we looked into the boat trip here and emailed to pre-book-it was the best decision of our holiday! The most welcoming of hosts, superb company and gorgeous food together with swimming off the boat made this an idyllic day. This trip was worth…"
1,https://www.tripadvisor.com/Profile/cow182,August 2018,5,Michalis fishing boat trip! ,"What an amazing day! So much more interesting than the usual boat trips, I would highly recommend. We were served with coffee and delicious home made cake whilst we made our way out to the nets. Everyone had such fun watching the nets come in with all sorts of creatures…"
2,https://www.tripadvisor.com/Profile/Nickss1971,August 2018,5,Authentic Greek Fishing Boat!,"We went out with the lovely Antonia and her skipper husband and had a wonderful afternoon and evening. It’s a truly authentic experience with lovely fresh fish cooked on the boat, casting of professional nets, line fishing, and swimming in the beautiful crystal blue sea. Highly…"
3,https://www.tripadvisor.com/Profile/FarAway809922,August 2018,5,Another great day,"This was our second trip and we once again enjoyed a great day with great food, company and scenery. Well done!"
4,https://www.tripadvisor.com/Profile/885jacquiep,August 2018,5,What an amazing day,Came to kefalonia with 11 others so we had the boat to ourselves. Some of the others had done this before and said it was the best day of their holiday - well I can see why. Felt very welcome from the start. Lovely cake and coffee to welcome us on board. A day of relaxing and…
0,https://www.tripadvisor.com/Profile/LauraM13162,August 2018,5,Fantastic authentic greek boat trip,"Family of three enjoyed the day on Michalis enjoying sun, sea food and splashing around in the sea. The food was great and can't fault all of our hosts including their encouragement when our young lad was reluctant to jump from the boat....he was so pleased with himself when he…"
1,https://www.tripadvisor.com/Profile/StampingthePassport,August 2018,5,What a Day!,"Mixalis, Antonia and their lovely daughter Nikki were the best hosts. Not only did we have so much fun eating and swimming in the best places that Kefalonia offers, but we learnt so much - from the Greek language all the way to species of fish and how to cook them perfectly. …"
2,https://www.tripadvisor.com/Profile/952lindav,August 2018,5,Fantastic,"Cannot praise Antonia, Michalis and Hassan enough. Fantastic trip. Really enjoyed the day. So informative. The meal provided from our catch was absolutely delicious. Great company added enjoyment to the trip. Would highly recommend this fun day out."
3,https://www.tripadvisor.com/Profile/perryfra,August 2018,5,Best experience ever!!,"Antonia is a delicious person, so kind and so sweet: she came to peek us up early in the morning because we were a little bit far from the port! The day started with an amazing slice of cake cooked by herself and continued with a lot of great food and mostly important with a lot…"
4,https://www.tripadvisor.com/Profile/798tabitas,August 2018,5,Great time with great people in Kefalonia,"We just got back from our trip to Kefalonia,  where we had a wonderful time. We spent our last day in the island on the boat with Antonia and Michalis. We also got to know some very friendly Italians who happened to be our companions on the trip that day. It was a wonderful day.…"
0,https://www.tripadvisor.com/Profile/Afoz,July 2018,5,Fantastic Day out ! ,We took the fishing tour with our two children (11 and 13) it was an early start. Antonio very kindly picked us up at 7.40 as we were in Svoronata. The day started with drinks and sailing out to put out the nets and to bring in the nets for the days catch. We couldn’t believe…
1,https://www.tripadvisor.com/Profile/sparksy171,July 2018,1,The trip that never was,"I arranged a trip while in uk when we got there was told they was not going out so we rebooked and then was told the day before there was going to be bad weather,let me just say I am a seasoned fisherman from Grimsby,and the weather was perfect hardly any wind i just think they…"
2,https://www.tripadvisor.com/Profile/timmythesheep,August 2018,5,Fantastic evening trip,"We spent a wonderful late afternoon and evening with Antonia and the crew of Michalis. Heading out of the harbour, east along the coastline we enjoyed the fresh breeze and the beautiful views of the mountains. Having placed their lobster nets, we then sailed to Spartia beach and…"
3,https://www.tripadvisor.com/Profile/Just_me76,July 2018,5,Amazing day trip,"What a fantastic day we had! Started in Agia Pelagia around 8am, coffee and fresh home baked cake soon after leaving the port, then set the new net and went to pick up the already set one which had quite a few lobsters! Set off to Pessada where we stopped for a swim while…"
4,https://www.tripadvisor.com/Profile/Watsons2014,July 2018,5,Amazing Experience,"A big heartfelt thank you to Michalis, Antonia & all onboard for your fantastic hospitality & an amazing day out, it was one of the best trips we have experienced.  We really enjoyed the fishing experience & fabulous tasty food onboard."
0,https://www.tripadvisor.com/Profile/DeniseJarrow,July 2018,5,Simply the best fishing trip ever !!,This is a brilliant fishing trip. Our hosts were very nice and welcomed us on board serving delicious food throughout the day and showing us a fisherman’s typical working day. From casting the nets to bringing in the catch it’s fascinating. Then a stop off to swim in the sea…
1,https://www.tripadvisor.com/Profile/46danilo29,July 2018,5,Fishing tourism day,"Yesterday a wonderful day on the boat of Michalis and Antonia, despite a bit of fog in Pessada to be framed among the most beautiful memories of Kefalonia. I want to thank Antonia and Michalis with all my heart for having introduced us, through the fun, the true life of the…"
2,https://www.tripadvisor.com/Profile/798williamr,July 2018,5,The best fishing trip ever,"My friends Alina & Debbie booked this trip as a surprise for me. Boy, what a surprise.  We arrived at the quay at 8am to very warm reception.  We boarded almost immediately and were served Greek coffee and home made sponge cake, delicious.   Once all the guests, I think they…"
3,https://www.tripadvisor.com/Profile/laurenjessicankkm,July 2018,5,The best day!!!,So today has been the most incredible day with Antonia and the rest of the crew! We were collected from our hotel and brought down to the harbour and taken onto the boat by Antonia for homemade cake and coffee. We literally have had the most amazing time being taken out to place…
4,https://www.tripadvisor.com/Profile/crismis2015,July 2018,5,"Fun, perfect, and delicious!","What an amazing experience to see how fish gets picked up early morning, and then to have a wonderful meal with the freshest of ingredients.  I cannot say enough about the kindness of the staff especially Antonia, so welcoming and friendly, always making sure the group was…"
0,https://www.tripadvisor.com/Profile/RosemaryW25,July 2018,5,Outstanding Day Out!,I found this outstanding value for my group of three. So Helpful when we had an issue with hire car they arranged to collect us and bring us home afterwards. The Luncheon provided was  incredible the most extravagant lobster and Seafood Fest you could wish for  including two…
1,https://www.tripadvisor.com/Profile/jonirosie,June 2018,5,Do something different!,"A great day out with a lovely crew, great food and great company.  Thank you for a fabulous trip.  Best wishes, Jon, Nicola & Rosie."
2,https://www.tripadvisor.com/Profile/S8042NNmandyb,June 2018,5,OMG ! What a great day out.,"In our opinion this trip out is a must do. From start to finish were made to feel welcome, and within 30 minutes of boarding the boat, we felt that we were with friends that we had known all along. Antonia and Michalis, and their lovely daughter Nikki who also joined us, were…"
3,https://www.tripadvisor.com/Profile/LinB323,June 2018,5,Fab day out,"We spent a wonderful day on the fishing boat wit,   Michalis, Antonia and Nikki We kicked off with coffee and cake. That was a real treat. When the fishing nets were brought up it was a delightful catch this was going to be our lunch which was delicious. Everyone on board was…"
4,https://www.tripadvisor.com/Profile/KatieBristol2018,August 2017,5,A truly memorable Ionian experience.,"This trip was magical - the fishing experience, the incredible feast, swimming off the boat in the turquoise sea, the lovely, lovely family. This is such a memorable experience -Michalis is a fantastic captain and Antonia the most generous hostess. We will be back!"
0,https://www.tripadvisor.com/Profile/bj_todd54,June 2018,5,"Day out with Michalis, Antonia and Nikki","From the start to the end, this trip was joyful and fun. Leaving around 8.30am we set out as the morning hue still shrouded the Islands around us. The Ionian sea was calm, the sky was azure and the sun was still warming the sea and land.  Anatonia was the most attentive host.…"
1,https://www.tripadvisor.com/Profile/lizzieh706,June 2018,5,Best trip ever in all my world travels.,"Amazing experience on a Truly authentic, family run Greek fishing boat.  Fantastic to see all the different varieties of fish being reeled in, including my favourite - Lobster -  Lots and lots of Lobsters - I have never eaten so much Lobster in one meal! Absolutely delicious! …"
2,https://www.tripadvisor.com/Profile/281terryh,June 2018,5,Absolutely amazing day out!,"I don’t do excursions. They are normally over-expensive money spinners for resorts. However, I cannot commend Antonia and Michaelis enough for their amazing fishing trip. The experience is truly not to be missed. The kindness, the food and the fishing experience is more than you…"
3,https://www.tripadvisor.com/Profile/ma-law74,June 2018,5,What a fantastic experience!!!,"We are here on holiday and had heard good things about Michalis Fishing Tourism. So I contacted them and got an immediate response from Antonia, Michalis' wife..booked for two of us for the day.  Well we just returned from not just an exciting and beautiful day but an…"
4,https://www.tripadvisor.com/Profile/IsaGoncalves,June 2018,5,Unforgettable experience,Great trip with an amazing crew 🤩 thank you so much for this fantastic day and a wonderful meal. It was a very interesting and unforgettable day and we had a lot of fun. We will be back 😍
0,https://www.tripadvisor.com/Profile/Cladilo88,June 2018,5,One of the best experience of my life,That was one of the best experience in my Life. If you do that Antonia will take care of you from breakfast until the end of the day. You start from a greek cooffee and homemade cake. Then you can see the real work of a fisherman and you can swim near the coast in the blue…
1,https://www.tripadvisor.com/Profile/_allyangus,June 2018,5,Super super,"This is a unique experience that must be had .I was on my own but everybody was so friendly,Antonia and all her family you are amazing at what you do and you food is out of this world.i will see you all next year"
2,https://www.tripadvisor.com/Profile/807lindseyp,May 2018,5,Wonderful trip with lovely family!,"We have just returned from our day on the boat. A truly wonderful trip, enjoying the hospitality of Antonia and her family.  Captain Hassan was also a star!  The food they produced from the catch of the day was amazing!  Great day, great experience.  Would recommend to all…"
3,https://www.tripadvisor.com/Profile/71mastro,May 2018,5,Great day! Unipue experience!!!,A wonterful day!! Very good service and friendly people. Unique experience. I would like to go back as soon as possible.
4,https://www.tripadvisor.com/Profile/Gardener009,May 2018,5,Brilliant day,"We were really looking forward to this and it didn’t disappoint. Michalis and Antonia and crew were really friendly. They hauled in the nets and we marvelled at the catch as it came in. Later they cooked the catch, wow! Eating the freshest possible seafood. Lobster, Scorpion…"
0,https://www.tripadvisor.com/Profile/315sebastianw,April 2018,5,Can it be better? No!,"Just came home from the trip. Ist was amazing!!! Wonderful team, great lunch, super nice weather... This was a must see in Kefalonia."
1,https://www.tripadvisor.com/Profile/davegreatbanks,April 2018,5,Lovely day out with lovely people,"I went on the trip with Antonia and her lovely family last weekend. She was very nice and helpful when I was arranging the trip with her, and she was so lovely on the day. My elder daughter got some sea sickness (our fault, as she gets motion sickness in cars and we thought…"
2,https://www.tripadvisor.com/Profile/S1556VVsimons,October 2017,5,An Excellent day out,"Thankyou to Michalis, Antonia and crew for a lovely day out on board their traditional greek fishing boat. We all had a wonderful time, I have my own fishing boat back in England where we catch fish by rod and line. Nets were set for sardines which were later cooked on the bbq…"
3,https://www.tripadvisor.com/Profile/mariner0ne,October 2017,5,Queen Victoria crew members outing,"We are professional seafarers with diverse backgrounds and roles on an ocean going cruise ship. The day we spent with Captain Michalis and his crew was memorable and a lot of fun. We don't get that much time off and this trip was really worth it. The vessel was comortable,…"
4,https://www.tripadvisor.com/Profile/BARANJO5452,September 2017,5,Brilliant Traditional Fishing Trip,An amazing day with Mikalis Antonia and Mustafa! From bringing in the nets to cleaning them to sitting and enjoying an amazing lunch of the freshly caught fish and lobster and traditional salads ... it is a day I will never forget. Thank you guys!😍
0,https://www.tripadvisor.com/Profile/debbien411,August 2017,5,A great experience and great day!,"Thank you Antonia and family for the wonderful day! My husband and I, along with my brother-in-law who was in crutches due to a broken leg, as well as his family went on the excursion in late August. Antonia and family were very helpful to ensure my brother-in-law was…"
1,https://www.tripadvisor.com/Profile/Anna0831,September 2017,5,Unusual and Excellent Day,Thank you so much to Antonia and her family for a wonderful experience. A really different excursion. My 13 year old son enjoyed the day too. Antonia's preparation of the food was also exceptional 
2,https://www.tripadvisor.com/Profile/sh72016,August 2017,5,"Amazing day, amazing food.  Best meal of the holiday.","My husband, two daughters and I recently had the pleasure of this experience. Firstly the food is amazing, even though we ate out at different restaurants every night of our holiday this was easily the best meal.  Antonia is an amazing cook who goes out of her way to make sure…"
3,https://www.tripadvisor.com/Profile/FarAway809922,August 2017,5,Cannnot fault in any way,What a great experience with a great family. We were greeted by Antonia for a light breakfast with Greek coffee. Then we went out to retrieve  the 2km of net they put out the evening before. We had an assortment of Scorpion fish Red Snapper and various others. They sorted…
4,https://www.tripadvisor.com/Profile/didiele,August 2017,5,Super experience ,"It is a super experience!  We have a big fishing, we semi in a very blu sea, eat great food. Really reccomented Thank's to Antonia and all the team."
0,https://www.tripadvisor.com/Profile/Emclare72,August 2017,5,"Fantastic, unique experience and excellent food!","Thank you Captain Michalis, Antonia, and Mustafa for a brilliant day.  It was wonderful to join your boat to experience and appreciate just what goes into catching the fish that we eat. A brilliant day out meeting lovely people on board. There was plenty of opportunities to…"
1,https://www.tripadvisor.com/Profile/658derekb,August 2017,5,Traditional Fishing at its BEST,"I went out with Michalis and the family whilst in Kefalonia. I had a great time as I am a keen fisherman, and to watch how it is really done with nets, it was amazing to see how much net actually came out off the water , and the amount of different things in the net , which was…"
2,https://www.tripadvisor.com/Profile/Unhappy1965,July 2017,5,What an amazing day!,"We spent the day with Antonia and her family on their traditional fishing boat.   After being served delicious home made cake and coffee, we left the harbour just after 8am.  We went out to sea for about half an hour then watched as the 2km long nets were pulled up to expose…"
3,https://www.tripadvisor.com/Profile/Ale_madame,July 2017,5,A beautiful day,"thanks to Antonia, her family and Mustapha we spent an unusual and relaxing day on their fishing boat.  the tour took almost one day (abour 8 am to 4 pm) and consisted on a beautiful sail along the coast near Spartia, till the place where the nets were pulled (which in itself is…"
4,https://www.tripadvisor.com/Profile/Antetitten,July 2017,4,Fishintrip,It was a charming way to see how the lokal fisherman works. The Staff on the boat are really nice and we had a great day with really good food and a swim in the beautiful Ionien see.  A good way to spend one day of your holiday.👍☀️  Anita Korneliussen 
0,https://www.tripadvisor.com/Profile/MarkE992,July 2017,5,Fun day at sea,We had a great day's fishing with Antonia and her family. It was fascinating to see the 2km of nets being hauled in and the array of fish that came up with them.  These fish were then cooked to perfection and after a pre lunch swim were served to us along with home-made salads…
1,https://www.tripadvisor.com/Profile/gerryp331,June 2017,5,Awesome Day on the Sea!,We had a fantastic day on the sea with Antonia and Michalis and their wonderful daughter Nikki who entertained our young children. Coffee and cake in the morning followed by a delicious homemade lunch right on the boat! Swimming in the crystal clear waters was an extra special…
2,https://www.tripadvisor.com/Profile/laurenwK8811CH,July 2017,5,A perfect day on the Ionian Sea,"A fabulous day from beginning to end. Michalis and his family and crew are wonderful hosts, talented fishermen and even better cooks! It was a real treat watching the catch come in and then eating the freshest lobster possible. Delicious. Highly recommended. I would do it again…"
3,https://www.tripadvisor.com/Profile/Eppar,June 2017,5,"Amazing, authentic, relaxing day on Kefalonian fishing boat","I fully agree with the previous reviews! The day out on the see on a traditional wooden fishing boat, with the most hospitable and warm-hearted family and crew of Captain Michalis, was very special.   No tourist jargon or party boat hassle, but Michalis, Antonia and Niki let us…"
4,https://www.tripadvisor.com/Profile/Flyer605688,June 2017,5,Outstanding experience - a must do!,"An incredible day out - authentic fishing boat experience. Retrieving  the 2km nets that have been cast out at 2am prior to the trip adds to the excitement, because whatever is caught is cooked fresh for lunch on the boat's tiny but adequate kitchen.   Amazed at how good a cook…"
0,https://www.tripadvisor.com/Profile/brownderbyDerbyshire,June 2017,5,"This is a must do , do not miss this, best day ever","We met in the harbour at  8 am , it was a lovely day and the sea was lovely and calm.we were welcomed on board by Antonia, who gave us Greek coffee and home made cake. We then went out to sea to pull in the nets that her husband Michaelis had been out and laid at 3 am. The nets…"
1,https://www.tripadvisor.com/Profile/ange6342,June 2017,5,A unique day out,"We spent a great day with Antonia, Michalis and their daughter Nicky.  Antonia replied to our initial enquiries almost immediately and made us feel like friends straight away.  We enjoyed coffee and cake (which was delicious) and then set off on  our adventure with our crew…"
2,https://www.tripadvisor.com/Profile/Crabuzy,June 2017,5,Strongly recommend: Most memorable experience in Kefalonia,"The tour itself is really fun, we started at 8am and she served us a Greek coffee with her homemade cake which is made from eggs from her farm. and we sail for 30 mins and arrive in that spot and starts to pull the net. Then we sail to another location which is good for swimming…"
3,https://www.tripadvisor.com/Profile/marymN940HT,September 2016,5,Best boat trip ever!!!,"This was the day trip that we never wanted to end!! It was such a great day out, we met at the traditional wooden boat at Svoronata at eightish, were welcomed on board with cake and coffee and teas, then we set off on the crystal clear sea, round the coast, was fun spotting…"
4,https://www.tripadvisor.com/Profile/Sara41155,October 2016,5,Amazing day's fishing trip,Firstly we had a very warm welcome from skipper Michalis' to his boat at Agia Paraskevi- we motored to an area near Spartia where nets that were nearly a mile long had been laid the previous day. The crew picked up the nets and we watched the nets being cleared; the anchor was…
0,https://www.tripadvisor.com/Profile/R6847DUhelenl,August 2016,5,Brilliant day trip with amazing hosts ,Found on trip advisor and booked 2 days before with VERY quick responses from Antonia. Arrived at Agia Pelagia where Mr Michalouras moors the boat. Greeted with homemade cake and coffee. Mustafa from Egypt helps to bring in the fish on long lines while we watched. Squid and…
